/home/ouyangzl/.local/lib/python3.12/site-packages/torch/nn/modules/loss.py:610: UserWarning: Using a target size (torch.Size([1, 10, 16])) that is different to the input size (torch.Size([10, 16])). This will likely lead to incorrect results due to broadcasting. Please ensure they have the same size.
  return F.mse_loss(input, target, reduction=self.reduction)
Step 153: Loss = 0.007477124221622944
Step 154: Loss = 0.0074026756919920444
Step 155: Loss = 0.007329936604946852
Step 156: Loss = 0.007258856203407049
Step 157: Loss = 0.0071893841959536076
Step 158: Loss = 0.007121470756828785
Step 159: Loss = 0.007055067922919989
Step 160: Loss = 0.006990131922066212
Step 161: Loss = 0.006926617119461298
Step 162: Loss = 0.006864482071250677
Step 163: Loss = 0.006803687196224928
Step 164: Loss = 0.006744194310158491
Step 165: Loss = 0.006685964297503233
Step 166: Loss = 0.006628960371017456
Step 167: Loss = 0.006573149468749762
Step 168: Loss = 0.006518498063087463
Step 169: Loss = 0.0064649744890630245
Step 170: Loss = 0.006412545684725046
Step 171: Loss = 0.006361182779073715
Step 172: Loss = 0.006310856435447931
Step 173: Loss = 0.006261536385864019
Step 174: Loss = 0.006213197950273752
Step 175: Loss = 0.006165813188999891
Step 176: Loss = 0.00611935555934906
Step 177: Loss = 0.006073800381273031
Step 178: Loss = 0.0060291229747235775
Step 179: Loss = 0.005985300522297621
Step 180: Loss = 0.00594231067225337
Step 181: Loss = 0.005900131072849035
Step 182: Loss = 0.005858737509697676
Step 183: Loss = 0.00581810949370265
Step 184: Loss = 0.0057782260701060295
Step 185: Loss = 0.005739069078117609
Step 186: Loss = 0.0057006170973181725
Step 187: Loss = 0.005662850569933653
Step 188: Loss = 0.005625752732157707
Step 189: Loss = 0.005589303094893694
Step 190: Loss = 0.00555348489433527
Step 191: Loss = 0.005518283229321241
Step 192: Loss = 0.005483677145093679
Step 193: Loss = 0.0054496522061526775
Step 194: Loss = 0.005416193976998329
Step 195: Loss = 0.005383287090808153
Step 196: Loss = 0.005350911524146795
Step 197: Loss = 0.005319057498127222
Step 198: Loss = 0.005287710577249527
Step 199: Loss = 0.005256854463368654
Step 200: Loss = 0.005226475652307272
Step 201: Loss = 0.005196564365178347
Step 202: Loss = 0.005167105235159397
Step 203: Loss = 0.005138084292411804
Step 204: Loss = 0.005109492689371109
Step 205: Loss = 0.005081317853182554
Step 206: Loss = 0.005053547210991383
Step 207: Loss = 0.005026171449571848
Step 208: Loss = 0.0049991789273917675
Step 209: Loss = 0.004972558002918959
Step 210: Loss = 0.00494630029425025
Step 211: Loss = 0.004920396488159895
Step 212: Loss = 0.004894834011793137
Step 213: Loss = 0.004869607277214527
Step 214: Loss = 0.004844705108553171
Step 215: Loss = 0.0048201195895671844
Step 216: Loss = 0.004795841407030821
Step 217: Loss = 0.004771863576024771
Step 218: Loss = 0.004748177714645863
Step 219: Loss = 0.004724775440990925
Step 220: Loss = 0.0047016507014632225
Step 221: Loss = 0.004678794648498297
Step 222: Loss = 0.004656200762838125
Step 223: Loss = 0.004633862990885973
Step 224: Loss = 0.004611774813383818
Step 225: Loss = 0.004589928314089775
Step 226: Loss = 0.0045683193020522594
Step 227: Loss = 0.004546939395368099
Step 228: Loss = 0.004525783937424421
Step 229: Loss = 0.004504847805947065
Step 230: Loss = 0.004484124481678009
Step 231: Loss = 0.004463609308004379
Step 232: Loss = 0.00444329809397459
Step 233: Loss = 0.004423184785991907
Step 234: Loss = 0.004403263330459595
Step 235: Loss = 0.004383531864732504
Step 236: Loss = 0.00436398247256875
Step 237: Loss = 0.004344611894339323
Step 238: Loss = 0.004325418267399073
Step 239: Loss = 0.00430639460682869
Step 240: Loss = 0.004287537652999163
Step 241: Loss = 0.0042688436806201935
Step 242: Loss = 0.004250309430062771
Step 243: Loss = 0.004231929779052734
Step 244: Loss = 0.004213703330606222
Step 245: Loss = 0.004195625428110361
Step 246: Loss = 0.004177690949290991
Step 247: Loss = 0.004159898962825537
Step 248: Loss = 0.0041422457434237
Step 249: Loss = 0.004124728497117758
Step 250: Loss = 0.004107344429939985
Step 251: Loss = 0.00409008888527751
Step 252: Loss = 0.004072961397469044
Step 253: Loss = 0.004055958706885576
Step 254: Loss = 0.004039076156914234
Step 255: Loss = 0.004022312816232443
Step 256: Loss = 0.004005666356533766
Step 257: Loss = 0.003989135380834341
Step 258: Loss = 0.003972714766860008
Step 259: Loss = 0.003956404514610767
Step 260: Loss = 0.003940202295780182
Step 261: Loss = 0.003924103919416666
Step 262: Loss = 0.00390810938552022
Step 263: Loss = 0.0038922165986150503
Step 264: Loss = 0.0038764222990721464
Step 265: Loss = 0.0038607267197221518
Step 266: Loss = 0.003845125436782837
Step 267: Loss = 0.0038296186830848455
Step 268: Loss = 0.003814204130321741
Step 269: Loss = 0.0037988789845257998
Step 270: Loss = 0.0037836432456970215
Step 271: Loss = 0.0037684948183596134
Step 272: Loss = 0.0037534318398684263
Step 273: Loss = 0.0037384533789008856
Step 274: Loss = 0.0037235573399811983
Step 275: Loss = 0.0037087423261255026
Step 276: Loss = 0.0036940090358257294
Step 277: Loss = 0.003679351881146431
Step 278: Loss = 0.0036647736560553312
Step 279: Loss = 0.0036502708680927753
Step 280: Loss = 0.0036358428187668324
Step 281: Loss = 0.0036214895080775023
Step 282: Loss = 0.003607208374887705
Step 283: Loss = 0.00359299941919744
Step 284: Loss = 0.0035788591485470533
Step 285: Loss = 0.003564789891242981
Step 286: Loss = 0.003550788387656212
Step 287: Loss = 0.0035368551034480333
Step 288: Loss = 0.0035229872446507215
Step 289: Loss = 0.0035091855097562075
Step 290: Loss = 0.003495448036119342
Step 291: Loss = 0.0034817748237401247
Step 292: Loss = 0.0034681649412959814
Step 293: Loss = 0.0034546167589724064
Step 294: Loss = 0.003441129345446825
Step 295: Loss = 0.003427703632041812
Step 296: Loss = 0.003414337057620287
Step 297: Loss = 0.0034010305535048246
Step 298: Loss = 0.003387781325727701
Step 299: Loss = 0.0033745900727808475
Step 300: Loss = 0.0033614567946642637
Step 301: Loss = 0.0033483789302408695
Step 302: Loss = 0.0033353574108332396
Step 303: Loss = 0.00332239200361073
Step 304: Loss = 0.003309479681774974
Step 305: Loss = 0.003296623472124338
Step 306: Loss = 0.0032838196493685246
Step 307: Loss = 0.0032710686791688204
Step 308: Loss = 0.0032583705615252256
Step 309: Loss = 0.0032457250636070967
Step 310: Loss = 0.0032331307884305716
Step 311: Loss = 0.003220587270334363
Step 312: Loss = 0.0032080949749797583
Step 313: Loss = 0.0031956525053828955
Step 314: Loss = 0.003183260327205062
Step 315: Loss = 0.0031709172762930393
Step 316: Loss = 0.003158623818308115
Step 317: Loss = 0.0031463783234357834
Step 318: Loss = 0.0031341814901679754
Step 319: Loss = 0.00312203262001276
Step 320: Loss = 0.0031099317129701376
Step 321: Loss = 0.0030978776048868895
Step 322: Loss = 0.003085870761424303
Step 323: Loss = 0.0030739109497517347
Step 324: Loss = 0.0030619974713772535
Step 325: Loss = 0.003050130093470216
Step 326: Loss = 0.0030383076518774033
Step 327: Loss = 0.003026531543582678
Step 328: Loss = 0.0030148010700941086
Step 329: Loss = 0.0030031143687665462
Step 330: Loss = 0.002991474000737071
Step 331: Loss = 0.002979877172037959
Step 332: Loss = 0.0029683257453143597
Step 333: Loss = 0.0029568171594291925
Step 334: Loss = 0.002945353277027607
Step 335: Loss = 0.0029339331667870283
Step 336: Loss = 0.0029225570615381002
Step 337: Loss = 0.0029112230986356735
Step 338: Loss = 0.0028999331407248974
Step 339: Loss = 0.00288868579082191
Step 340: Loss = 0.002877481747418642
Step 341: Loss = 0.002866320079192519
Step 342: Loss = 0.0028552014846354723
Step 343: Loss = 0.002844124799594283
Step 344: Loss = 0.0028330900240689516
Step 345: Loss = 0.0028220980893820524
Step 346: Loss = 0.002811148064211011
Step 347: Loss = 0.002800239250063896
Step 348: Loss = 0.0027893732767552137
Step 349: Loss = 0.0027785480488091707
Step 350: Loss = 0.0027677644975483418
Step 351: Loss = 0.002757021924480796
Step 352: Loss = 0.002746321028098464
Step 353: Loss = 0.00273566204123199
Step 354: Loss = 0.002725043799728155
Step 355: Loss = 0.0027144658379256725
Step 356: Loss = 0.0027039286214858294
Step 357: Loss = 0.0026934323832392693
Step 358: Loss = 0.002682977356016636
Step 359: Loss = 0.0026725626084953547
Step 360: Loss = 0.002662189071998
Step 361: Loss = 0.0026518560480326414
Step 362: Loss = 0.00264156237244606
Step 363: Loss = 0.0026313099078834057
Step 364: Loss = 0.0026210970245301723
Step 365: Loss = 0.0026109253522008657
Step 366: Loss = 0.002600793493911624
Step 367: Loss = 0.0025907009840011597
Step 368: Loss = 0.0025806494522839785
Step 369: Loss = 0.0025706375017762184
Step 370: Loss = 0.002560665598139167
Step 371: Loss = 0.0025507330428808928
Step 372: Loss = 0.0025408396031707525
Step 373: Loss = 0.0025309878401458263
Step 374: Loss = 0.002521174494177103
Step 375: Loss = 0.002511401427909732
Step 376: Loss = 0.0025016674771904945
Step 377: Loss = 0.002491972642019391
Step 378: Loss = 0.0024823180865496397
Step 379: Loss = 0.002472702180966735
Step 380: Loss = 0.0024631263222545385
Step 381: Loss = 0.002453590277582407
Step 382: Loss = 0.002444092882797122
Step 383: Loss = 0.0024346348363906145
Step 384: Loss = 0.00242521520704031
Step 385: Loss = 0.0024158356245607138
Step 386: Loss = 0.002406494924798608
Step 387: Loss = 0.002397193806245923
Step 388: Loss = 0.0023879320360720158
Step 389: Loss = 0.002378708217293024
Step 390: Loss = 0.0023695232812315226
Step 391: Loss = 0.002360377926379442
Step 392: Loss = 0.002351271454244852
Step 393: Loss = 0.002342203399166465
Step 394: Loss = 0.0023331742268055677
Step 395: Loss = 0.0023241837043315172
Step 396: Loss = 0.0023152322974056005
Step 397: Loss = 0.0023063195403665304
Step 398: Loss = 0.0022974456660449505
Step 399: Loss = 0.0022886095102876425
Step 400: Loss = 0.0022798124700784683
Step 401: Loss = 0.0022710536140948534
Step 402: Loss = 0.002262333407998085
Step 403: Loss = 0.002253651386126876
Step 404: Loss = 0.002245008246973157
Step 405: Loss = 0.0022364023607224226
Step 406: Loss = 0.0022278353571891785
Step 407: Loss = 0.002219307003542781
Step 408: Loss = 0.002210816368460655
Step 409: Loss = 0.0022023641504347324
Step 410: Loss = 0.0021939498838037252
Step 411: Loss = 0.00218557333573699
Step 412: Loss = 0.0021772345062345266
Step 413: Loss = 0.0021689345594495535
Step 414: Loss = 0.0021606720983982086
Step 415: Loss = 0.0021524468902498484
Step 416: Loss = 0.0021442598663270473
Step 417: Loss = 0.0021361105609685183
Step 418: Loss = 0.0021279987413436174
Step 419: Loss = 0.002119925105944276
Step 420: Loss = 0.0021118884906172752
Step 421: Loss = 0.0021038891281932592
Step 422: Loss = 0.002095928182825446
Step 423: Loss = 0.002088003559038043
Step 424: Loss = 0.0020801168866455555
Step 425: Loss = 0.00207226793281734
Step 426: Loss = 0.0020644553005695343
Step 427: Loss = 0.0020566799212247133
Step 428: Loss = 0.002048941794782877
Step 429: Loss = 0.002041240455582738
Step 430: Loss = 0.0020335763692855835
Step 431: Loss = 0.00202594930306077
Step 432: Loss = 0.002018359024077654
Step 433: Loss = 0.0020108052995055914
Step 434: Loss = 0.002003288362175226
Step 435: Loss = 0.0019958079792559147
Step 436: Loss = 0.0019883636850863695
Step 437: Loss = 0.0019809564109891653
Step 438: Loss = 0.0019735856913030148
Step 439: Loss = 0.0019662510603666306
Step 440: Loss = 0.0019589529838413
Step 441: Loss = 0.0019516906468197703
Step 442: Loss = 0.0019444645149633288
Step 443: Loss = 0.0019372747046872973
Step 444: Loss = 0.0019301202846691012
Step 445: Loss = 0.0019230025354772806
Step 446: Loss = 0.00191591982729733
Step 447: Loss = 0.0019088734406977892
Step 448: Loss = 0.0019018618622794747
Step 449: Loss = 0.001894886838272214
Step 450: Loss = 0.0018879466224461794
Step 451: Loss = 0.0018810421461239457
Step 452: Loss = 0.0018741723615676165
Step 453: Loss = 0.0018673386657610536
Step 454: Loss = 0.0018605400109663606
Step 455: Loss = 0.001853776047937572
Step 456: Loss = 0.0018470470095053315
Step 457: Loss = 0.0018403526628389955
Step 458: Loss = 0.0018336933571845293
Step 459: Loss = 0.0018270686268806458
Step 460: Loss = 0.001820478937588632
Step 461: Loss = 0.0018139235908165574
Step 462: Loss = 0.0018074024701490998
Step 463: Loss = 0.0018009154591709375
Step 464: Loss = 0.0017944632563740015
Step 465: Loss = 0.001788044348359108
Step 466: Loss = 0.0017816603649407625
Step 467: Loss = 0.001775309443473816
Step 468: Loss = 0.0017689932137727737
Step 469: Loss = 0.0017627101624384522
Step 470: Loss = 0.0017564607551321387
Step 471: Loss = 0.0017502449918538332
Step 472: Loss = 0.0017440628726035357
Step 473: Loss = 0.0017379139317199588
Step 474: Loss = 0.0017317980527877808
Step 475: Loss = 0.0017257152358070016
Step 476: Loss = 0.0017196651315316558
Step 477: Loss = 0.0017136484384536743
Step 478: Loss = 0.0017076643416658044
Step 479: Loss = 0.001701712841168046
Step 480: Loss = 0.0016957942862063646
Step 481: Loss = 0.0016899079782888293
Step 482: Loss = 0.0016840534517541528
Step 483: Loss = 0.001678231405094266
Step 484: Loss = 0.0016724423039704561
Step 485: Loss = 0.0016666845185682178
Step 486: Loss = 0.0016609582817181945
Step 487: Loss = 0.0016552641754969954
Step 488: Loss = 0.001649601967073977
Step 489: Loss = 0.0016439711907878518
Step 490: Loss = 0.0016383720794692636
Step 491: Loss = 0.001632803468964994
Step 492: Loss = 0.001627266639843583
Step 493: Loss = 0.001621760311536491
Step 494: Loss = 0.0016162848332896829
Step 495: Loss = 0.0016108412528410554
Step 496: Loss = 0.0016054277075454593
Step 497: Loss = 0.0016000446630641818
Step 498: Loss = 0.0015946924686431885
Step 499: Loss = 0.001589369960129261
Step 500: Loss = 0.0015840776031836867
Step 0: Loss = 0.14975711703300476
Step 1: Loss = 0.14787666499614716
Step 2: Loss = 0.14441902935504913
Step 3: Loss = 0.1397373080253601
Step 4: Loss = 0.1341971904039383
Step 5: Loss = 0.1281442791223526
Step 6: Loss = 0.12188053131103516
Step 7: Loss = 0.11565016955137253
Step 8: Loss = 0.10963425785303116
Step 9: Loss = 0.10395275801420212
Step 10: Loss = 0.09867160767316818
Step 11: Loss = 0.09381356835365295
Step 12: Loss = 0.08937027305364609
Step 13: Loss = 0.08531416207551956
Step 14: Loss = 0.08160874247550964
Step 15: Loss = 0.07821642607450485
Step 16: Loss = 0.07510336488485336
Step 17: Loss = 0.07224174588918686
Step 18: Loss = 0.06960977613925934
Step 19: Loss = 0.06719048321247101
Step 20: Loss = 0.06496981531381607
Step 21: Loss = 0.06293492764234543
Step 22: Loss = 0.06107292324304581
Step 23: Loss = 0.059370171278715134
Step 24: Loss = 0.05781231075525284
Step 25: Loss = 0.056384529918432236
Step 26: Loss = 0.05507215857505798
Step 27: Loss = 0.05386117845773697
Step 28: Loss = 0.052738647907972336
Step 29: Loss = 0.05169297382235527
Step 30: Loss = 0.05071396753191948
Step 31: Loss = 0.049792781472206116
Step 32: Loss = 0.04892175272107124
Step 33: Loss = 0.048094283789396286
Step 34: Loss = 0.0473046638071537
Step 35: Loss = 0.046548031270504
Step 36: Loss = 0.04582030326128006
Step 37: Loss = 0.045118194073438644
Step 38: Loss = 0.044439174234867096
Step 39: Loss = 0.04378145560622215
Step 40: Loss = 0.04314393177628517
Step 41: Loss = 0.0425259955227375
Step 42: Loss = 0.04192742332816124
Step 43: Loss = 0.0413481667637825
Step 44: Loss = 0.040788184851408005
Step 45: Loss = 0.04024727642536163
Step 46: Loss = 0.03972502425312996
Step 47: Loss = 0.039220698177814484
Step 48: Loss = 0.03873329237103462
Step 49: Loss = 0.03826157748699188
Step 50: Loss = 0.037804167717695236
Step 51: Loss = 0.03735962137579918
Step 52: Loss = 0.036926522850990295
Step 53: Loss = 0.036503564566373825
Step 54: Loss = 0.03608957678079605
Step 55: Loss = 0.03568356856703758
Step 56: Loss = 0.035284724086523056
Step 57: Loss = 0.03489239886403084
Step 58: Loss = 0.03450607880949974
Step 59: Loss = 0.03412536531686783
Step 60: Loss = 0.03374991938471794
Step 61: Loss = 0.033379483968019485
Step 62: Loss = 0.03301381692290306
Step 63: Loss = 0.03265270218253136
Step 64: Loss = 0.03229594975709915
Step 65: Loss = 0.03194337710738182
Step 66: Loss = 0.03159480169415474
Step 67: Loss = 0.03125007823109627
Step 68: Loss = 0.030909046530723572
Step 69: Loss = 0.03057156875729561
Step 70: Loss = 0.03023751638829708
Step 71: Loss = 0.029906749725341797
Step 72: Loss = 0.029579153284430504
Step 73: Loss = 0.029254604130983353
Step 74: Loss = 0.028932983055710793
Step 75: Loss = 0.028614183887839317
Step 76: Loss = 0.028298109769821167
Step 77: Loss = 0.02798466756939888
Step 78: Loss = 0.027673780918121338
Step 79: Loss = 0.027365390211343765
Step 80: Loss = 0.027059435844421387
Step 81: Loss = 0.02675589732825756
Step 82: Loss = 0.026454731822013855
Step 83: Loss = 0.026155924424529076
Step 84: Loss = 0.025859469547867775
Step 85: Loss = 0.025565356016159058
Step 86: Loss = 0.025273580104112625
Step 87: Loss = 0.024984126910567284
Step 88: Loss = 0.024697015061974525
Step 89: Loss = 0.024412229657173157
Step 90: Loss = 0.024129774421453476
Step 91: Loss = 0.02384965680539608
Step 92: Loss = 0.02357187680900097
Step 93: Loss = 0.023296451196074486
Step 94: Loss = 0.023023391142487526
Step 95: Loss = 0.02275271527469158
Step 96: Loss = 0.022484444081783295
Step 97: Loss = 0.022218603640794754
Step 98: Loss = 0.021955205127596855
Step 99: Loss = 0.021694282069802284
Step 100: Loss = 0.02143586240708828
Step 101: Loss = 0.021179962903261185
Step 102: Loss = 0.020926615223288536
Step 103: Loss = 0.020675841718912125
Step 104: Loss = 0.020427661016583443
Step 105: Loss = 0.020182093605399132
Step 106: Loss = 0.019939158111810684
Step 107: Loss = 0.019698871299624443
Step 108: Loss = 0.019461242482066154
Step 109: Loss = 0.019226279109716415
Step 110: Loss = 0.018993986770510674
Step 111: Loss = 0.018764367327094078
Step 112: Loss = 0.01853741705417633
Step 113: Loss = 0.018313130363821983
Step 114: Loss = 0.01809149794280529
Step 115: Loss = 0.01787249743938446
Step 116: Loss = 0.01765611581504345
Step 117: Loss = 0.017442326992750168
Step 118: Loss = 0.017231104895472527
Step 119: Loss = 0.017022423446178436
Step 120: Loss = 0.016816243529319763
Step 121: Loss = 0.01661253161728382
Step 122: Loss = 0.016411250457167625
Step 123: Loss = 0.016212355345487595
Step 124: Loss = 0.016015803441405296
Step 125: Loss = 0.0158215519040823
Step 126: Loss = 0.015629548579454422
Step 127: Loss = 0.015439750626683235
Step 128: Loss = 0.015252101235091686
Step 129: Loss = 0.015066558495163918
Step 130: Loss = 0.014883065596222878
Step 131: Loss = 0.01470157504081726
Step 132: Loss = 0.014522038400173187
Step 133: Loss = 0.014344403520226479
Step 134: Loss = 0.01416862290352583
Step 135: Loss = 0.013994650915265083
Step 136: Loss = 0.013822442851960659
Step 137: Loss = 0.013651951216161251
Step 138: Loss = 0.01348313968628645
Step 139: Loss = 0.013315963558852673
Step 140: Loss = 0.013150393962860107
Step 141: Loss = 0.01298639178276062
Step 142: Loss = 0.012823924422264099
Step 143: Loss = 0.01266296673566103
Step 144: Loss = 0.012503489851951599
Step 145: Loss = 0.012345472350716591
Step 146: Loss = 0.012188891880214214
Step 147: Loss = 0.012033735401928425
Step 148: Loss = 0.011879987083375454
Step 149: Loss = 0.011727637611329556
Step 150: Loss = 0.011576673947274685
Step 151: Loss = 0.011427092365920544
Step 152: Loss = 0.011278895661234856
Step 153: Loss = 0.011132079176604748
Step 154: Loss = 0.010986647568643093
Step 155: Loss = 0.01084260642528534
Step 156: Loss = 0.010699962265789509
Step 157: Loss = 0.010558726266026497
Step 158: Loss = 0.010418908670544624
Step 159: Loss = 0.010280526243150234
Step 160: Loss = 0.010143592022359371
Step 161: Loss = 0.010008126497268677
Step 162: Loss = 0.009874142706394196
Step 163: Loss = 0.009741670452058315
Step 164: Loss = 0.00961072277277708
Step 165: Loss = 0.009481323882937431
Step 166: Loss = 0.009353497996926308
Step 167: Loss = 0.009227265603840351
Step 168: Loss = 0.009102651849389076
Step 169: Loss = 0.008979680016636848
Step 170: Loss = 0.00885837059468031
Step 171: Loss = 0.008738751523196697
Step 172: Loss = 0.00862084049731493
Step 173: Loss = 0.008504659868776798
Step 174: Loss = 0.008390230126678944
Step 175: Loss = 0.008277571760118008
Step 176: Loss = 0.008166702464222908
Step 177: Loss = 0.008057638071477413
Step 178: Loss = 0.007950393483042717
Step 179: Loss = 0.007844983600080013
Step 180: Loss = 0.007741417270153761
Step 181: Loss = 0.007639708463102579
Step 182: Loss = 0.007539857178926468
Step 183: Loss = 0.007441877853125334
Step 184: Loss = 0.007345766760408878
Step 185: Loss = 0.007251529488712549
Step 186: Loss = 0.007159161847084761
Step 187: Loss = 0.007068661041557789
Step 188: Loss = 0.006980021484196186
Step 189: Loss = 0.006893235724419355
Step 190: Loss = 0.006808293517678976
Step 191: Loss = 0.00672518415376544
Step 192: Loss = 0.0066438885405659676
Step 193: Loss = 0.006564394570887089
Step 194: Loss = 0.006486684083938599
Step 195: Loss = 0.006410736124962568
Step 196: Loss = 0.006336528807878494
Step 197: Loss = 0.006264038383960724
Step 198: Loss = 0.006193240638822317
Step 199: Loss = 0.006124110892415047
Step 200: Loss = 0.006056619342416525
Step 201: Loss = 0.005990739446133375
Step 202: Loss = 0.005926440004259348
Step 203: Loss = 0.005863693542778492
Step 204: Loss = 0.005802465137094259
Step 205: Loss = 0.005742728244513273
Step 206: Loss = 0.005684446543455124
Step 207: Loss = 0.005627592094242573
Step 208: Loss = 0.005572128109633923
Step 209: Loss = 0.00551802571862936
Step 210: Loss = 0.005465249996632338
Step 211: Loss = 0.005413770209997892
Step 212: Loss = 0.0053635514341294765
Step 213: Loss = 0.005314566195011139
Step 214: Loss = 0.0052667781710624695
Step 215: Loss = 0.005220157094299793
Step 216: Loss = 0.005174675490707159
Step 217: Loss = 0.005130298901349306
Step 218: Loss = 0.005087000317871571
Step 219: Loss = 0.005044748540967703
Step 220: Loss = 0.005003516096621752
Step 221: Loss = 0.004963275045156479
Step 222: Loss = 0.004923996981233358
Step 223: Loss = 0.004885657224804163
Step 224: Loss = 0.0048482283018529415
Step 225: Loss = 0.004811685066670179
Step 226: Loss = 0.004776001907885075
Step 227: Loss = 0.004741157405078411
Step 228: Loss = 0.0047071268782019615
Step 229: Loss = 0.004673886578530073
Step 230: Loss = 0.004641416482627392
Step 231: Loss = 0.004609693773090839
Step 232: Loss = 0.004578697960823774
Step 233: Loss = 0.00454840948805213
Step 234: Loss = 0.0045188069343566895
Step 235: Loss = 0.004489874467253685
Step 236: Loss = 0.004461590200662613
Step 237: Loss = 0.004433939699083567
Step 238: Loss = 0.004406902473419905
Step 239: Loss = 0.004380463156849146
Step 240: Loss = 0.0043546054512262344
Step 241: Loss = 0.004329313058406115
Step 242: Loss = 0.0043045710772275925
Step 243: Loss = 0.004280362743884325
Step 244: Loss = 0.0042566764168441296
Step 245: Loss = 0.004233495332300663
Step 246: Loss = 0.004210805986076593
Step 247: Loss = 0.004188597667962313
Step 248: Loss = 0.004166854545474052
Step 249: Loss = 0.004145564511418343
Step 250: Loss = 0.0041247159242630005
Step 251: Loss = 0.004104297142475843
Step 252: Loss = 0.004084294196218252
Step 253: Loss = 0.0040646991692483425
Step 254: Loss = 0.00404549902305007
Step 255: Loss = 0.004026684910058975
Step 256: Loss = 0.0040082442574203014
Step 257: Loss = 0.003990169148892164
Step 258: Loss = 0.003972446080297232
Step 259: Loss = 0.003955069463700056
Step 260: Loss = 0.003938030451536179
Step 261: Loss = 0.003921316005289555
Step 262: Loss = 0.003904920071363449
Step 263: Loss = 0.0038888335693627596
Step 264: Loss = 0.003873049048706889
Step 265: Loss = 0.0038575571961700916
Step 266: Loss = 0.0038423517253249884
Step 267: Loss = 0.003827422158792615
Step 268: Loss = 0.0038127643056213856
Step 269: Loss = 0.0037983704824000597
Step 270: Loss = 0.0037842318415641785
Step 271: Loss = 0.0037703425623476505
Step 272: Loss = 0.0037566961254924536
Step 273: Loss = 0.0037432853132486343
Step 274: Loss = 0.0037301050033420324
Step 275: Loss = 0.003717148443683982
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 15 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 20 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 25 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 30 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 35 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 40 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 45 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 50 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 60 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 70 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 80 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 90 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 100 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 120 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 140 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 160 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 180 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 200 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 225 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 250 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 275 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
